ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor
10052605,Titan Bandhan Unisex White Analogue watch NL15842481SL01,Titan,Unisex,3996,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset TimeStrap style: Brown regular, leather strap with a tang closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case", White
10052237,Titan Raga Viva II Women Blue Analogue watch NL2610SM01,Titan,Women,4236,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset TimeStrap style: Silver-Toned bracelet style, stainless steel strap with a foldover closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case",Blue
10046889,Roadster Men Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans,Roadster,Men,524,7,"Blue light wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue
10051111,Soumya Mustard Yellow Ethnic Motifs Print Single Window Curtain,Soumya,Unisex,849,4,Set content: Single Window curtainColour: Mustard YellowPattern: Ethnic MotifsLight blocking: RegularFitting: EyeletLining: No, Yellow
10054485,Veni Vidi Vici Women Teal Green Solid Fitted Crop Top,Veni Vidi Vici,Women,468,5,"Green solid knitted regular top with gathered and tie-up detail, has shoulder straps", Green
10052711,Titan Men Blue Analogue Watch 90103KM02,Titan,Men,6796,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: Chronograph, Reset TimeStrap style: Silver-Toned bracelet style, stainless steel strap with a foldover closureWater resistance: 100 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case",Blue
10054483,Veni Vidi Vici Women Red Solid Fitted Crop Top,Veni Vidi Vici,Women,468,5,"Red solid knitted fitted crop top, has shoulder straps, sleeveless, and ruching detail with drawstring", Red
10039367,Marks & Spencer Women Blue Slim Fit Mid-Rise Low Distress Stretchable Jeans,Marks & Spencer,Women,799,7,"Blue medium wash 5-pocket mid-rise jeans with lace inserts, low distress, light fade, has a button and zip closure, and waistband with belt loops",Blue
10038955,Sergio Tacchini Men Black Sneakers,Sergio Tacchini,Men,4999,5,"A pair of round-toe black sneakers, has regular styling, lace-up detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer", Black
10058481,Roadster Women Grey Skinny Fit Mid-Rise Mildly Distressed Stretchable Jeans,Roadster,Women,1299,8,"Grey medium wash 5-pocket mid-rise jeans, mildly distressed, heavy fade, has a button and zip closure, and waistband with belt loops", Grey
10046833,Roadster Men Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,Roadster,Men,599,7,"Blue light wash 5-pocket mid-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",Blue
10039969,berrytree Girls Pink T-shirt Organic Cotton Sustainable Dress,berrytree,Girls,599,6,"Pink printed t-shirt dress, has a round neck,, undefined closure,, flared hem", Pink
10051115,Soumya Green Single Window Curtain,Soumya,Unisex,760,4,Set content: Single Window curtainColour: GreenPattern: Ethnic MotifsLight blocking: RegularFitting: EyeletLining: No, Green
10058191,Roadster Women Navy Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans,Roadster,Women,1299,7,"Navy Blue medium wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue
10063521,Red Tape Men Tan Brown Leather Mid-Top Formal Boots,Red Tape,Men,2048,5,"A pair of tan brown round-toed formal boots, has elasticated gussets on both sidesLeather upper, has a mid-top stylingCushioned footbedTextured PVC outsole, has a stacked heelWarranty: 3 months against manufacturing defectsWarranty provided by brand/manufacturer", Red
10039763,Camey Girls Blue & White Striped Top with Jeans,Camey,Girls,1119,5,"This clothing set consists of top and jeansBlue and white striped bardot top, has long bell sleevesBlue washed distressed jeans, has a button closure",Blue
1005081,Arrow Sport Red Woollen Sleeveless Sweater,Arrow Sport,Men,1999,6,"Red sweater, has a V-neck, sleeveless", Red
10052053,Titan Raga Cocktail Men Black Analogue watch NL1787KM02,Titan,Men,9196,4,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: Reset TimeStrap style: Black bracelet style, metal strap with a foldover closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case", Black
10053901,CLAY CRAFT White Set of 4 Tail-Shaped Dipping Bowls,CLAY CRAFT,Unisex,712,3,Content: 4 tail-shaped bowlsPattern: SolidFinish: GlossyMaterial: CeramicFeatures: Dishwasher and microwave safe, White
10052767,Sonata Women Beige Analogue Watch 8123SL03,Sonata,Women,1475,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Printed round metal dialFeatures: Reset TimeStrap style: Black regular, leather strap with a tang closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature Sonata case", Beige
10058429,Roadster Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans,Roadster,Women,1299,7,"Blue medium wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Blue
10052517,Titan Classique Men White Analogue watch NL90101KM01,Titan,Men,7836,4,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Textured round stainless steel dialFeatures: Reset Time, Multi FunctionStrap style: Silver-Toned regular, stainless steel strap with a foldover closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case", White
10058245,Roadster Women Black Skinny Fit Mid-Rise Low Distress Stretchable Jeans,Roadster,Women,524,8,"Black medium wash 5-pocket mid-rise jeans, low distress, heavy fade, has a button and zip closure, and waistband with belt loops", Black
10046881,Roadster Men Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans,Roadster,Men,599,7,"Blue dark wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue
10060111,CODE by Lifestyle Men Green & Navy Blue Slim Fit Checked Casual Shirt,CODE by Lifestyle,Men,849,5,"Green and Navy Blue checked casual shirt, has a button-down collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10054507,Veni Vidi Vici Women Green Solid Fitted Crop Top,Veni Vidi Vici,Women,468,5,"Green solid knitted fitted crop top with cut-out detail, has a scoop neck, long sleeves, and ruching detail with drawstring", Green
10052299,Sonata Essentials Men Off White Analogue watch NL77082YL02,Sonata,Men,949,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset TimeStrap style: Black regular, leather strap with a tang closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature Sonata case", White
10039387,Marks & Spencer Women Navy Blue Super Skinny Fit Low-Rise Clean Look Stretchable Jeans,Marks & Spencer,Women,899,7,"Navy blue medium wash 5-pocket low-rise cropped jeans with frayed hem, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue
10040089,Soie Black Printed Non-Wired Lightly Padded Everyday Bra CB-126BLACK,Soie,Women,940,5,Black printed full-coverage Everyday bra Lightly Padded and Non-Wired seamless cups Regular straps and back closure Back style: Regular Feature: All Day Comfort, Red
10051203,Soumya Pink Window Curtains,Soumya,Unisex,611,4,Set content: Single Window curtainsColour: PinkPattern: Solid WindowLight blocking: RegularFitting: EyeletLining: No, Pink
10052483,Fastrack Men Charcoal Grey Analogue Watch 38050SM02,Fastrack,Men,2502,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Textured round stainless steel dialFeatures: Reset Time, Date ApertureStrap style: Silver-Toned bracelet style, stainless steel strap with a foldover closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Fastrack case", Grey
10044699,Respiro Men Black Formal Slip-Ons,Respiro,Men,683,5,"A pair of black round-toed formal slip-on shoes, has elasticated gussets on both sidesSynthetic leather upperCushioned footbedTextured PVC outsoleWarranty: 1 month against manufacturing defectsWarranty provided by brand/manufacturer.", Black
1005390,San Frissco Men Tan Textured Leather High-Top Flat Boots,San Frissco,Men,1198,5,"A pair of tan brown flat boots, has high-top styling and lace-up detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 months against manufacturing defect onlyWarranty provided by Brand Owner / Manufacturer", Red
10054501,Veni Vidi Vici Women Black Solid Bardot Crop Top,Veni Vidi Vici,Women,516,5,"Black solid knitted bardot crop top with knot detail, has shoulder straps, and long sleeves", Black
10048389,Mitera Beige Embroidered Saree,Mitera,Women,1759,5,"Design Detail:Beige na  embroidered saree and has an embroidered border Blouse PieceThe model is wearing a blouse from our stylists collection, see the image for a mock-up of what the actual blouse would look like", Red
10056613,Fame Forever by Lifestyle Men Navy Blue Solid Round Neck T-shirt,Fame Forever by Lifestyle,Men,349,5,"Navy Blue solid T-shirt, has a round neck, and short colourblocked sleeves",Blue
10043077,Rajnandini Maroon Silk Crepe Unstitched Dress Material,Rajnandini,Women,1663,5,"Beautiful Suit look pretty like never before.Wearing this Maroon Color Suit which made from Crepe with Multicolor Colored Crepe Patiala Bottom and Multicolor Colored Chiffon Dupatta.Suit has also decorative work like Printed.This beautiful suit features a classy Printed Work all over,which makes it a smart pick for all occasions. You can wear this Suit in different styles. You can wear it occasionally or casually.", Maroon
10050705,Call It Spring Women Black Solid Ballerinas,Call It Spring,Women,2299,5,"A pair of black pointed toe flats, has regular styling, slip-on detailSynthetic upperCushioned footbedTextured and patterned outsole", Black
10050223,Park Avenue Men Grey Solid Regular-Fit Single-Breasted Blazer,Park Avenue,Men,3249,5,"Grey solid regular-fit formal blazer, has a notched lapel, single-breasted with double-button closures, long sleeves, two flap pockets, one chest welt pocket, an attached lining, and a double-vented back hem.", Grey
10054479,Veni Vidi Vici Women Black Solid Bardot Crop Top,Veni Vidi Vici,Women,468,5,"Black solid knitted bardot crop top, strapless, and long sleeves", Black
10059977,CODE by Lifestyle Men Navy Blue & White Slim Fit Checked Casual Shirt,CODE by Lifestyle,Men,949,6,"Navy Blue and White checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10050725,PANAHI Men Blue Mojaris,PANAHI,Men,799,5,"A pair of square toe blue mojaris, has regular styling, slip-on detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer",Blue
10039477,LA LOFT Women White Solid Shirt Style Top,LA LOFT,Women,719,5,"White solid woven shirt style  top, has a V-neck, long sleeves, and button closure", White
10051089,Soumya Turquoise Blue Single Self- Design Window Curtain,Soumya,Unisex,669,4,Set content: Single Window curtainsColour: Turquoise BluePattern: Self Design WindowLight blocking: RegularFitting: EyeletLining: No,Blue
10054351,Yuris Women Pink & White Printed Straight Kurta,Yuris,Women,599,6,"Pink and White printed straight kurta, has a round neck, sleeveless, straight hem, and side slits", White
10058237,Roadster Women Grey Skinny Fit Mid-Rise Clean Look Stretchable Cropped Jeans,Roadster,Women,1299,5,"Grey dark wash 5-pocket mid-rise cropped jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops", Grey
10063505,Red Tape Men Tan Brown Leather Formal Oxfords,Red Tape,Men,1623,5,"A pair of tan brown square-toed formal oxfords, has central lace-upsLeather upperCushioned footbedTextured PVC outsole, has a stacked heelWarranty: 3 months against manufacturing defectsWarranty provided by brand/manufacturer", Red
10054817,Veni Vidi Vici Women Mustard Yellow Bodycon Dress,Veni Vidi Vici,Women,756,5,"Mustard yellow solid knitted bodycon dress, has shoulder straps, ruching detail with drawstring, and straight hem", Yellow
10056149,Fame Forever by Lifestyle Men Turquoise Blue & Orange Printed Sweatshirt,Fame Forever by Lifestyle,Men,499,5,"Turquoise Blue and orange printed sweatshirt, has a round neck, two pockets, long sleeves, zip closure, straight hem",Blue
10051339,ROMEE Orange Set of 2 Geometric Square Cushion Covers,ROMEE,Unisex,594,5,Set content: 2 Cushion Covers Colour: Orange Shape: Square Pattern: Geometric Closure: Zip, Orange
10051093,Soumya Red & White Single Window Curtain,Soumya,Unisex,838,4,Set content: Single Window curtainColour: Red and WhitePattern: Floral WindowLight blocking: RegularFitting: EyeletLining: No, Red
10052041,Fastrack Men Grey Analogue Watch 9298PV10,Fastrack,Men,1400,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round plastic dialFeatures: Reset TimeStrap style: Black & white striped regular, synthetic strap with a tang closureWater resistance: 100 mWarranty: 2 yearsWarranty provided by brand/manufacturerComes in a Fastrack case", Grey
10052753,Titan Grandmaster Men Black Analogue watch NL1789KM02,Titan,Men,9996,4,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: Reset Time, Calendar, Multi FunctionStrap style: Black bracelet style, stainless steel strap with a foldover closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturerComes in a Titan case", Black
